variable_1,variable_2
"Àjàkálè àrùn tó ṣì tún le ṣẹlẹ̀
 
Ó jẹ́ eré tó tayọ, tó ṣì jẹ́ yọ pẹ̀lú ohun tó ń ṣẹlẹ̀ ni àyíká wa. Ó dára ju gbogbo àwọn eré tí mo ní lọ́kàn lọ. Eré na ṣàfihàn ohun tó pọ̀. Ó jẹ́ àjàkálè àrùn tó lágbára àkókó ni ìwàláàyè mi. Má nì fẹ́ láti ra kásẹ̀tì rẹ̀ ṣọ́wọ́, mo tí wá káàkiri US ṣùgbọ́n mí ó tí ríi. Ṣé amo bí tí mo tí lé e ri rà.",positive
"Ó gbegedé
Eré yii yani lénu. Tó bá féràn kókó-ọ̀rọ̀ eré na  wà gbádùn eré yìí.",positive
Mo féràn èyí,positive
"Eré  tó ya ni lénu
Eré ya ni lénu gidigidi, ó ní ẹ́písòdù mẹ́tàlá, mo sì wò gbogbo ẹ́písòdù náà tán lọ́jọ́ méjì.
 
Mí ò le dúró kí sésìn kejì jáde
Gbogbo ènìyàn ló ṣe dáradára, mí ò lè sọ pé ẹni tí mo féràn jù lèyí.",positive
"Ipele  eré tó dára
Orí mi wú si ipele eré yìí.  Eré aládùn tó tún mo ní mólè.",positive
"Ipele eré tó dára
Mo gbádùn eré yìí. Gbogbo òṣèré ṣe dára dára mo ṣì gbádùn wíwò ẹ. Ó wù mí kó sésìn tó pọ̀. Mo ń dúró de sésìn tó kù.",positive
"Eré Naijiria oní pele sí ipele to ní ìtura
 
Eré ti Nàìjíríà tó  fún ni itura tó ṣì dùn wò, tí kò sì sí àwọn orin buburu tí a kọ níbè. Mí ò féràn pé sísìn kan péré ní netiflesi gbé níbè. Kò dùn mo mi pé mí ò lè rí sísìn kejì.",positive
"Eré onípele  tó tayo
Eré yìí mú mi mólè fún ogún ìṣẹ́jú àkókó! Gbogbo ń kan ní mo fi ní ìfé eré yii láti ìbèrè dé dópin. Pàápàá àwọn atọ́ka lórí ohun tó ń ṣẹlẹ̀ tí àwọn ènìyàn fí nílò àwọn adájó. Àti pé ẹ̀rín ò dúró láti ìbèrè títí dópin eré yìí. Mí ò tí lè féràn pé sísìn 1 parí.",positive
"Eré oní pele sí ipele tí Naijiria tó dára
 
Mo féràn eré yìí. Ó dùn wò. Eré ṣíṣe tó dára. Gbogbo ènìyàn fakọ yoo. Àwàdà inú eré na jojú. Ó ṣì kó èèyàn lọ́gbón.",positive
"Castle & castle je eré noliwudu oní pele sí ipele tá ko dáradára. Àwọn òṣèré na fakọ yọ.
Gégé bí ọmọ ìlú Amẹ́ríkà mo féràn láti má ri pé ètò òfin ṣíṣe lòdì sí aìse dédé ìpínlè ẹ̀kọ́.",positive
"Taratara ni mo fí ń dúró de sésìn kejì 
Mo féràn eré yìí gan-an. Àwọn òṣèré tó gbayì pẹ̀lú ìtàn tó dára. Mí ò lè dúró ki sísìn kejì náà jáde.",positive
"Ẹjọ́ ẹ jẹ́ kí sísìn kẹta wà.
Mo gbádùn àṣírí airotele tó fara hàn. Erey Ó wù mí. Mo féràn bí eré na ti ṣàfihàn pé akésé mo sẹ̀ tí ìlú Nàìjíríà ló dára jù. Ó ṣe ní laanu pé à kí ń ri irú ẹ wò ni ẹ̀rọ àgbéléwò ti ìlú Amẹ́ríkà.
Ma gbádùn sísìn kẹta tó ń bọ̀.",positive
"Torí Ọlọ́run báwo ni mo ṣẹ̀ṣẹ̀ ṣe ń wo eré yii.
 
Gbogbo ara mí wà nínú eré yìí. Mo féràn gbogbo ẹ̀fẹ̀ ẹ. Stella ará bìnrin nìyẹn… òṣèré obìnrin tó jágeree.",positive
"Eré oní pele sí ipele tá ṣètò dáradára nípa ètò òfin orílè-èdè Naijiria.
Àpèjúwe tó kún lórí ètò òfin. Ó tún ṣàpèjúwe àwọn ẹwu tó wà nínú òwò ìdílé àti ìfihàn tó tẹ́lẹ.",positive
"Sísìn ẹlẹ́kejì ejò ó!
Mo wo “Fifty Series “ mo tún wo Castle & Castle torí ojú Tola faramí. Mo féràn eré oní pele sí ipele yìí, ma sí ní ìfé pé kí sísìn kejì jáde. Mí ò féràn pé ẹ́písòdù tó kù ló kù mí kù. Ẹ jọ̀wọ́ ẹ fúnmi ni sísìn ẹlẹ́kejì oo!!",positive
"Ódara lóòótọ́
Ó ní gbogbo nkan. Binge ti wo gbogbo sísìn eré na. Ó kún fún àwọn òshèré tó mọ ìṣe, ó sì tùn fi  ìmò òfin han àwọn olùwòran. Ó kún fún ẹ̀kọ́ pípé, ìfura, ẹ̀rín àti àwọn gbajúgbajà òsèré. Kí ni mò tú ń wá, eléyi tayọ.",positive
"Ojú wá ni sísìn kejì
 
Mo ń po ǹ gbẹ fún sísìn ẹlẹ́kejì. Inú mí dùn si ìlànà ìtàn àti àwọn òṣèré náà.",positive
"Mo féràn eré yìí!!
Mo gbádùn láti wo eré na. Mí ò lè dúró láti wo sísìn ẹlẹ́kejì",positive
"Fiimu tó ṣàfihàn ìrètí orílè-èdè kan fun àyípadà sinemá tó dára
 
Ìrètí ni pé àwọn alágbè jáde eré tí ń ṣe tii Naijiria náà le fọwọ́ ṣò wọ́pọ̀ torí ọjọ́ ọ̀la tó dára fún ilé-isé ìgbé fiimu jáde ti ìlú Nàìjíríà.",positive
"Ojúlówó!!!
Eré yii ní ìrírí ayé nínú ní àwọn apá kan!
Àwọn èèyàn máa ń yá aṣọ ati ọkọ̀ ayọ́kẹ́lẹ́ láti bù ga, wón a pa irọ̀ lójú méjèèjì láti le sọ wípé wọn jẹ́ nkan. Àwọn ènìyàn máa ń fi àṣìṣe wọn kẹ́kọ̀ọ́, wọn yóò sì ràn wọ́n lówó.
 
Eré á panilérìn pẹ̀lú àwọn àwọn ẹ̀kọ́ tó dára bi pe gbogbo oun tó ń dán kó ni wúrà.!",positive
"Eré atunilára gidi
Mo gbádùn bí wọn ti to ìtàn eré na àti àríyànjiyàn tí ò rújú nípa ọ̀rọ̀ àwọn olóṣèlú aláwò dúdú àti àwọn ìdílé olówó.",positive
"Òṣèré obìnrin tí mo féràn jù Adesua Etomi Wellington ló gbé mi débi eré onípele yii, mi ò sì kà bá mó rẹ̀. Ìdùnnú ló jẹ́ láti ri eré ṣíṣe tó dára, àti eré kíko pẹ̀lú rírí i, gbogbo àwọn òṣèré ṣe dára dára, ẹ́písòdù kò kan le dá dúró. Ti ẹni Kéni bá ń wá eré gidi láti wò, o le ṣàṣìṣe láti wo arábìnrin to yàtò ti Naijiria yìí.",positive
"Ìtàn tó dára dé lè
Ohun tí mo rò nípa eré yìí tẹ́lẹ̀ ko ní èyí. Ó dára ní ìlọ́po mẹwa. Ọ̀rọ̀ oríṣiríṣi tó ń kojú àwọn akẹ́kọ̀ọ́ ní ọ̀kò kan àti bí won ti jọ ṣíṣe papọ̀ láti ṣe àtúnṣe ọ́ tayo. Mo ń dúró de sísìn kejì.",positive
"Ibo ni sísìn kejì wà
Mo ṣẹ̀ṣẹ̀ wo sísìn àkókó tán, mo sì gbádùn rẹ. Ẹ jọ̀wọ́ ẹ gbé sísìn ẹlẹ́kejì jáde.",positive
"Ìtàn ọjọ́ íwajú tó tayọ
 
Mo féràn eré yìí. Ó taa, mo si rò pé sísìn méràn wàá.",positive
"Ìtàn tó dá pé
O ní ìrírí ayé. Ó jẹ́ ìtàn ìgbésí ayé àwọn odò ọkùnrin tó ń gbé ni Èkó.",positive
"Ìyàlẹ́nu
Bí ìtàn na ti lo lárindin, àwọn òṣèré náà ṣe dára dára àti pé  ìparí eré na ò ṣé mo láti ìbèrè. Àwòrán na jágeree. Ìdàgbàsókè tí bá eré noliwudu o",positive
"Eré yii a fún ẹ ló yẹ
Gégé bi ọmọ bibi ilé ea Naijiria, mo mòn pe ẹ̀yà mẹ́ta gbòógì lani: Haúsá, igbo àti Yorùbá. Sí bẹ̀ o le gbó nípa Haúsá ní bi Amẹ́ríkà, wón ri àwọn Haúsá gẹ́gẹ́ bi àwọn tálákà tí ò kàwé lórílẹ̀ – èdè. Ṣà dédé ni wa fi ri won nínú eré to rí nà gbogbo àgbáyé kò mò wón. Mo lé rò pé won yóò ṣe ọ̀pọ̀lọpọ̀ fiimu bí èyí. Awọn ènìyàn ni láti mo nípa àwọn Haúsá dáradára.",positive
"Eré Naijiria tó dára jù láti bi ọdún mẹwa sẹ́yìn.
Ni lóòótọ́, eré yii mu àwọn ìrírí òun to ti ṣẹlẹ̀ lọ́jọ́ tó ti pé wá. Eléyìí jẹ́ eré tó tayọ to jáde wá láti Nàìjíríà lati bi ọdún mẹwa sẹ́yìn. Ó yàtò si eré àgbéléwò àwọn ọjọ́ tó ti pé. Banky W kú isé, o tayọ. Mi o kin wo eré ti Naijiria tẹ́lẹ̀ torí ìṣekúṣe tí won ma ń ṣe tẹ́lẹ̀, ṣùgbọ́n eré eléyìí tó sí àwọ́dù Oscar.",positive
"Jẹ́ kí ń fi èrò mí hàn
Eré lo pẹ̀lú àwọn a dojú kọ ti ọ̀pọ̀lọpọ̀ àwọn ọ̀dọ́ Nàìjíríà dojú kọ, bó ti rí owó ọ̀ ṣe kókó ìwo ṣá ti ṣe orí rere. Ìṣe takuntakun lá to wó Gabriel, dájúdájú ó jẹ́ ìkan lára àwọn òṣèré wa tó dára jù.",positive
"Àkókó nípò àwọn eré Nàìjíríà ti mo féràn jù.
Mo ni ìfé eré náà, ó bọ́ si ọ́kan lára eré tó má ń tèmi lọ́rùn.
 
Igbiyanju mi ni pé kí àwọn ará ìlú Nàìjíríà gbárúkùtì eré náà láti ri pé gbé ọ̀pọ̀lọpọ̀ re jáde láti wòó.",positive
"Akọ́ dáradára, a ṣeré ati darí ẹ daada. Eré aládùn nípa àwọn ọ̀dọ́ tó dangajia ti ilé Naijiria. Eléyìí je ọ̀kan lára eré tí a ṣe ni Naijiria tí mo féràn. Ẹ kú ìṣe, ẹ kú ìgbádùn!!",positive
"Eré tó gbkdọ̀ wò – Sons of the caliphate
Mo wo sísìn kìíní àti ìkejì lórí netiflesi nilu Amẹ́ríkà. Eré na tayọ. O ni gbogbo ń tí àwọn àwòrán ń wà láti susipensi sí eré ìfé si áṣòn. Mo nífẹ̀ẹ́ àwọn òṣèré, ìtàn, àṣà àti agbègbè ti a ti ya eré na.",positive
"Ó ye kí eré yìí ni sísìn karùn-ún
 
Eré yii dára yà àti pé ó dùn gan. Ti àwọn cálífátì kò bá ní ìfé si. Èyí orúkọ náà padà tàbí ke yọ kúrò lára rẹ̀. Òṣèré ńlá, eré kíko ńlá!! Àwòrán ńlá.",positive
"O mu ní mólè
Zainab ṣe dára dára gẹ́gẹ́ be Sylvia. O je kí ń ma pe òùngbẹ eré yìí si. Nínú gbogbo ká lọ ká bọ̀ ṣe ni mo le jù mọ ẹ̀rọ àgbéléwò yii. Níse ni mo ranjú mọ́ ẹ̀rọ amóhùnmáwòrán mi mo sì ríi pé ọkàn mí fà sí Sylvia. Ìfanimọ́ra rẹ̀ pọ́ọ̀ jù, ṣùgbọ́n eré síse rè tayo jù béè lọ.",positive
Nollywood náà ti ń gbòrò síi ṣùgbọ́n ó lè ní rògbòdìyàn díẹ̀ àmọ́ ọmọbìnrin náà gbà ìjọba taló ṣe ìjọba pẹ̀lú fífi ojú fani mọ́ra. Agbára pọ̀.,positive
Nollywood lọ sóke sa.nkan titun lẹ̀yí elegbẹ́ àtipé mofẹ́rán pé  wọ́n  kọ́ kalè àtipẹ́ obìrin ló kọ́,positive
olè ròpé ẹ̀yí lè jẹ́ ibi gíga eré nollywood ní ọ̀nà púpọ́ sùgbón  gégé bí alákóbẹ̀rẹ̀ olùwòran síbẹ̀ asì gbádùn ẹ̀. ófi hàn nínú rè gbobo rògbòdìhàn àti bí eré nollywood se gùn sí pẹ̀lú ìtàn tuntun tí wọ́n tẹ̀lé àti ìwà orílèdé àsà òsèlù Nigeria,positive
"igbó dídí, tólójúpọ̀ pèlú okùn iná tí ò lópin- amú èkó wá sí ayé",positive
"Níparí eré orílèdè Nigeria tó lágbára, fún òpọ̀lopọ̀ mò ún nírètí pé orílèdè  Ngeria ma pèsè eré tó lágbára, àti ibè ni àwon arákùnrin Esiri tí má wolé",positive
"moféràn eré yí 
mà á gbádùn kin ma wó fún ọ̀pọ̀lopọ̀ odún tí ó nbò àti òrò àbásọ tí ó ma ń  múwá
Eré ṣíṣe lo létò láìsí orin aládùn, ó ṣe gbàgbó. Ju gbogbo ẹ lo, eré na dára, ó gba àsìkò mi.",positive
"Bótilẹ̀jẹ́pé kò sí ǹkan tó tèni lọ́rùn, lára eré Àyìnlá, eré náà dára púpọ̀ àti pé ṣíṣe latifu tó kú díẹ̀ káà tó, ìyẹn kò sọ wípé eré náà kò dára.",positive
"Ó jẹ́ ohun idunu pé Màríà tí a gbé jáde lọ́dún 2020 tí wá lórí netiflesi nj 2022. Eré noliwudu tó dára lè yìí, ó ṣì yẹ ki gbogbo ènìyàn wò ó.",positive
"Ìgbà sìn sìn Kérésìmesì ní Naijiria á si mó wa lati ipò to da bi ìkòyí, tí ó dá tó si je ibi ti àwọn olówó ń gbé dàbí Mushin tó ń wó sọ̀sọ̀, tó si ti le se àgbákò tó ba dúró dáadáa. Alẹ́ ni wa tí rí ẹwà Èkó. Wà riírìrí Kérésìmesì tí Naijiria gangan, wa si fẹ ló pẹ̀lú àwọn elòmíràn.",positive
"Ohun ìdùnnú ni láti rí sam dédè lójú pátákó ìṣeré àti lasi tún tí rí pé ó ṣì meré ṣe ibi kí bi to bá tí ri Stella Damascus, ó dá mi lójú pé omi ẹkún ma jáde lójú ẹ. Ko ti ẹ jọ pé ó ń dàgbà.",positive
Eré yìí dára,positive
Ìpadàbọ̀ ọba náà dáa,positive
Àwọn akọ̀nlọ̀ èdè tí wọ́n lò ma jẹ́ ọ̀rọ̀ lẹ́nu wa fún ọjọ́ pípé. A má má sọ́ láti rántí eré na taa wò.,positive
"Àwọn a múra fún òṣèré mo isé, wón ṣe iṣẹ́ won dára dára. Àwọn ìwà takuntakun tá tí ń gbàdúrà fun lọ́jọ́ tó ti pé rẹ.",positive
"Mímú àwọn òsèré KOB 2 fi àwọn ipá tó tọ́ mo àwọn òṣèré tí yóò ṣe é dáradára. Wọ́n sì ṣe bẹbẹ nínú síse eré náà, papọ̀ mó àwọn tí kò sọ̀rọ̀ àti àwọn tó kàn farahàn lásán. Eré síse náà dára púpọ̀ kódà fífi ojú sọ̀rọ̀ wọn gaan sọ tóó",positive
"76 jé iṣé sinemá tó tayọ. Dídáiṣé náà ṣe àfihàn wípé wọ́n sèwádìí lọ́dọ̀ àwọn Ológun, ósì ṣe àfihàn bí Nollywood ṣe le jẹàǹfàní láti òdo àwọn onímọ̀nípa isé bí wọn ti le fi àwọn iṣéwọn hàn, kí ó le ràn wọ́n lọ́wọ́láti fún àwọn ònwòran ní ìrírító dára jùlọ",positive
"Ǹkan tó ṣẹlẹ̀ láàrín-in Ramsey àti Rita jẹ́ ìjérìí sí ìmọ́se wọn àti ipò Pàtàkì wọn ní Nollywood. Ósì dára pẹ̀lú láti rí Chidi Mokeme, tí a rò wípé ó ti lọ fún ìgbàpípẹ́",positive
"Eré náà láìsí àníàní fún wa níbí ǹkan ti rí ní ìgbà àwọn bàbáa wa, títí dé ibi ayẹyẹ ṣíṣẹ, ọ̀rọ̀lóríi bíbóra, àwọn aṣọ̀, àti bí wọ́n ti lo àwọn aṣọ àdìrẹ àti damask",positive
Ìpele tó parí yóò pa ó lẹ̀rín débi pé wàá rẹ̀rín jáde nínú ilé sinimá. Wà á sì tún máa rérìn-ín músẹ́ ní gbogbo ìgbà tí o bá rántí àwọn àwòrán kọ̀ọ̀kán nínú eré náà.,positive
"Fíìmù My Village People jẹ́ èyí tí ó jẹ́ pé á mú ẹ sọ ẹ̀kọ́ ìwà dídára rẹ̀ ẹ nù. Ṣùgbọ́n ó jẹ́ bíi olùtọ́pa ọ̀nà ni bákàn. Lápàapọ̀, Nollywood ò kìí ṣe àwọn ipa oní agbára ìbílẹ̀ dáradára. My Village People ṣe é yàtọ̀ ní ọ̀nà tó dára, ó sì yẹ fún ìgbóríyìn.",positive
"Eré yìí, My Village People jẹ́ èyí tí ó ní ìtàn tí ìyípo ìtàn rẹ̀ pá wá lérìn-ín débi pé a pàtéwọ́. Bí wọ́n ti ṣe ń dájọ́ èdèàiyèdè náà dára, tó bá jẹ́ fún ìtàn kíkọ àti eré ṣíṣe",positive
My Village People ni àwọn isé sinimá tó dára kan tí wọn kò sì ní àṣejù. Ara àwọn isé yìí ni òjò  náà. Àwọn onímọ̀ ẹ̀rọ náà yẹ fún ìgbóríyìn fún iṣé takuntakun tí wọ́n ṣe.,positive
"Eré ńlá ni eré náà fún ẹni tí a mọ̀ sí olùsọ̀tàn àgbà. Gold Statue lè má jèé ọ̀kan lára àwọn eré Tádé Ògìdán tó dára jù o, ṣùgbọ́n iṣé ńlá ni iṣé náà.",positive
Gabriel Afolayan tún jẹ́ òṣèré tó yàtọ̀ láàyè tirè. Òye iṣẹ́ máa ń yé e ni sáá.,positive
"Eré náà dára, pípín rẹ̀ náà sì dara. Àwàdà náà jẹ́ tòótọ́, tí àwọn ònwòran síì ní òye rẹ̀.",positive
Àwòrán eré yìí dára púpọ̀. Olùdarí náa ṣe iṣẹ́ tó dára.,positive
Mo gbádùn ìbáṣepọ̀ tó wà láàrín-in Mr. Tayo (Bimbo Manuel) àti Ejiro (RMD),positive
"Àti rí̀ Richard Mofe-Damijo (RMD) tó kó ipa Ejiro, ọmọ ìta tó ti fèyìntì fún ọ̀gá ọ̀daràn yàtọ̀ sí ipa tó máa ń kó tẹ́lẹ̀ bíi bàbá olówó. Ó sì ṣe dáadáa.",positive
"Ó dára láti rí bí Kọ́ládé ti ṣe wa mótò. Daddy Showkey ni ọ̀daràn àti alátàḱo, ó sì kó ipa náà dáadáa. Eré ṣíṣe rẹ̀ kúù díẹ̀ káàtó, ṣùgbọ́n kò jánikulẹ̀",positive
"Seven ránmíléti fíìmù òyìnbó kan The Ultimate Gift ṣùgbọ́n tí ó wá jẹ́ ti Nàìjíríà, ó sì tayọ nínú gbígbé àfojúsùn rẹ̀ jáde.",positive
"Nípa ti ìmọ̀ ẹ̀ro, ohùn náà dára púpò, béè sì ni àwòrán yíyà yáàtọ̀ sí ti àtẹ̀yìnwá tí ó sì dára. Wọ́n ṣe àwọn ìran ìjà náà dáradára.",positive
Àwàdà náà tún jẹ́ àrà ọ̀tọ̀. Wà á rérìn-ín tí o bá ń wo àwọn ìsẹ̀lẹ̀ eré ná̀à.,positive
"Eré náà yóò mú ọ mólè, yóò si jẹ́ kí o fi ọkàn síi bí eré náà ti ń lọ dáradára.",positive
"Àwọn òṣèré e Mama Drama ṣe takuntakun tó bẹ́ẹ̀ tí ó jẹ́ pé wà á rò wípé wọ ń jèrora, yọ̀, tàbí ní àwọn ẹ̀dun ara náà gidi ni.",positive
"Eré náà lọ dáradára, ó sì ní àwọn ìpín kúkurú tí wọn gbé ẹ̀kọ́ náà jáde dáradára.",positive
"Ìtan-an Mama Drama náà tu ni lára, ó jẹ́ àrà ọ̀tọ̀. Ó tayọ.",positive
"Àwọn agbègbè tí wọ́n ló jẹ́ kí eré e The Movie Called Life tún yé ni síi. Wọ́n ṣe é dáradára, ò sì múyàn gbádùn rẹ̀ è.",positive
"Oun kàn tí ó lè wù yàn jù nínú eré obìnrin tí à ń pè ní èémí ni àwọn àwọ̀ tó yanrantí, wọ́n fún eré náà ní ìtẹ̀jáde tí ó gbáyì.",positive
Obìnrin tí à ń pè ní èémí ní ìwà ìrẹ̀lẹ̀ àti eré ìfẹ́ papọ̀ mọ́ àwọn wàhálà tó jẹ mọ́ àìní ìtọ́jú òbí àti èpè àtìdílé wá.,positive
"Àwọn eré ìfẹ́ tí ó wà láàrín-ín Éfà Ìwàrà àti Bísọ́lá Ayéọlá wuni púpọ̀, àtipé nígbàtí Éfà gbé àwọ̀ ti ẹ̀fẹ̀ wọ̀ ó pani lẹ́ẹ̀rín ní tòótọ́.",positive
Eré e Brẹ́dẹ́d laìfù jẹ́ eré ìfẹ́ ti ẹ̀fẹ̀ tí wàá fẹ́ràn láti wò nígbà gbogbo.,positive
Gbogbo àwọn òṣèré inú eré yìí ni wọ́n ṣe isẹ́ takuntakun.,positive
"Ibi tí wọ́n ti ya eré yìí jẹ mọ́ ibi tí ó bá eré náà mu, èyí tí ó fún wa ní ìwòrán tó dára jù, ó gbé wá lọ kúrò ní ibi tí ǹkan ti rọrùn dé ibi tí àwọn èyàn ti ń ṣiṣẹ́ gbowó kí wọ́n tó lè jẹ.",positive
"Eré yìí ń fà ọ́ mọ́ra débi wípé, ó máa rí ara rẹ̀ẹ bí ara àwọn òṣèré inú rẹẹ̀.",positive
"Tí o bá ń fẹ́ ìtàn tí ó dára, ìseré ti ó gbáyì, àwọn eré tí ò kọ́mọn, pẹ̀lú eré ìfẹ́ tilé fẹ́ẹ́rẹ́fẹ́, eré yìí ni fún ọ.",positive
Eré yìí dàbíi wípé ó jẹ àgbápọ̀ àwọn àbọ̀ odidi eré tí wọ́n tún fi eré ìfẹ́ sí. Kò jọ pé eré ẹ̀fẹ̀ lásán tàbí eré ẹ̀fẹ̀ àti sẹ ǹkan nínú ayé.,positive
"Ìtẹ̀jáde fíìmù u La Femme Àńjọlá dára gidigidi. Ó le láti gbàgbọ́ pé Rita Dómínìkì kọ́ ló ń kọrin, èyí túnmàsípé olùdari àti olùsẹ̀tò eré yìí sịṣẹ́ wọn níṣẹ́.",positive
"Mo gbàdún pé mo rí àwọn mélaǹdì àti áilàndì tí wọ́n lò, èyí yàtọ̀ sí àwọn eré mìíràn. Èkó jẹ́ ibi tí ó rẹwà láti ya fíìmù, pàápàá tí ó bá jẹ́ wípé àwọn èyàn aláràmbàrà ni wón lé lò gẹ́gẹ́ bi aṣe rí i nínú eré yìí. Àwọn apá ìjàm̀bá máa ń jẹ́ ìdàmù fún Nollywood láti ṣe, sùgbọ́n ìyàlẹ́nu ló jẹ́ pé wọ́n rí i ṣe níbí",positive
